,SMAPE,MASE,OWA,MAE,RMSE
D2277,1.974703692340684,1.390149520302778,0.8008915606712597,154.65202985491078,220.3657952410219
D2278,9.341780467883543,8.328412845122566,3.4122681301642745,600.7868861607143,668.8293490073988
D2279,6.745872609413024,5.191803694452402,3.453958789054969,700.0745675223213,737.9388405527859
D2280,60.36088120130766,76.41118038151826,22.156420578295467,6550.343429129464,6554.203094035825
D2281,1.9860875169306005,1.6614755129388663,1.002835794096075,224.2763811383929,328.34238079876485
D2282,2.3027794959035264,1.836188761508555,1.221016041905831,223.7640904017856,298.20879221042776
D2283,2.8060148431991583,2.2330912058214683,0.9772605287736054,263.86623883928576,366.8806082601868
D2284,16.206819805895716,26.629555165329386,22.16827839020832,1500.6316127232146,1501.7865111817744
D2285,1.3343605575004998,2.2055021418655465,2.5414113161613843,24.530108788772345,26.23444679129896
D2286,1.1241340440017318,0.9489135802238016,1.104561153728404,64.6704171316964,77.07603715077533
D2287,12.08027956010496,9.942945047642684,4.1232619210443024,576.0454101562501,589.9024216445313
D2288,0.6212425302863247,1.128802737677271,1.0048711621784716,16.93861738272322,19.768318988341463
D2289,50.42502101577777,58.68362503355752,61.68501900689275,3393.0284458705355,3393.5392086546917
D2290,8.359483934930298,5.667754768085392,4.545576041384065,86.16939681937501,89.40089194320676
D2291,20.90178669049082,24.349484298952696,12.407704546168084,1811.837290736607,1821.242824784453
D2292,1.9947484945532965,3.0257565601006062,3.780310006214364,204.16795479910704,213.78505546883352
D2293,1.764561153798876,1.7571290114565372,3.780383182580721,49.18856248385178,50.33589809119644
D2294,10.401926038396429,11.895697273821204,12.019740448889236,1051.15078125,1060.458100963186
D2295,1.870114438612072,3.2451608444696625,3.045664175854256,280.43109654017854,287.2613635306748
D2296,11.750298354362355,12.87968087236434,8.135333244554738,1304.847377232143,1312.7615514400502
D2297,3.5003015773687243,6.440542106866838,6.345068448804601,529.8339983258927,533.2488387668992
D2298,25.765840092454823,30.61903911788459,34.53309799676818,329.2542210767857,329.47434427098307
D2299,10.47206382319146,17.8398443585106,22.92290937290461,1160.6088169642856,1161.7306192092085
D2300,6.2963126286675,5.587462833755536,2.22445124567938,668.58681640625,701.042912970771
D2301,7.26361836659846,0.5836993200738455,2.072095938223164,58.7434300013951,72.19170653302452
D2302,7.95598303618202,1.9494221118298145,3.2980875888274355,194.87208775111608,200.82293319544743
D2303,5.82354516851331,3.565796374059501,2.166216931753013,634.8626395089284,751.6236214614856
D2304,3.51034217954512,4.102972591723224,2.9578939609983035,416.5867885044644,450.8683943193036
D2305,8.219783087288821,5.611195618654519,4.131215105235436,662.5531249999998,681.5764380422502
D2306,10.55387937504651,6.223933252707506,1.0102175595806515,656.5099748883929,1811.7658104831803
D2307,6.458105946522152,6.094999593792897,2.4463923794269498,601.0966936383929,641.94577582592
D2308,4.833907355853556,5.0570764403828905,1.7828624479065782,411.03369140625,438.2660902716074
D2309,8.618933561709184,9.520447799708062,3.3340426071718783,786.1572405133928,830.4060222275108
D2310,2.3703354493918845,2.5263933711048385,1.281682098573977,174.84431825892858,189.034390745051
D2311,6.13717754265154,4.420328038236372,3.656736307025671,535.2334979285716,558.2904326364024
D2312,4.716212883247545,4.426874577717736,2.6167658578360085,392.75927734375,428.8412275466853
D2313,2.603662863998649,3.636959676134508,1.0950103053671598,57.73780622209824,65.90794735113234
D2314,21.27674916453505,49.52904144685171,17.710524309556597,1378.4780341517856,1385.2024842284895
D2315,6.168626059524102,7.382601356765997,5.4249084522565685,545.2830775669643,557.6130716949871
D2316,7.800600871787819,7.979044806580598,8.479996386211713,711.2184709821428,720.7950920841287
D2317,45.47730411039581,20.035228641095973,13.63190465149076,1835.0266528861607,1848.323206119328
D2318,1.6989169245633902,1.436067612575663,1.494985031621653,138.43018973214288,158.59534488602247
D2319,5.060197577612082,15.053448881784025,5.702312651125965,718.9860909598214,730.1137668165258
D2320,4.754189048107517,3.306079608454015,2.9317706475411107,490.06577845982144,512.6997168678139
D2321,3.4903730577144825,2.28874845177146,2.130654146946793,73.16489156437501,79.38806784395709
D2322,30.51676797596432,28.92586724495728,16.710992764907907,3932.947084263393,3938.034231572384
D2323,4.750494847287972,3.518839944667693,2.642770675015769,57.43609933035712,59.664313464043246
D2324,5.655974432348594,12.14193405738091,6.249748275518321,719.2438895089286,729.9852315604635
D2325,14.486540328205471,5.8006374835116645,9.83454394819384,423.18657924107134,425.7236612060959
D2326,26.61903528849105,14.523256656254512,9.53225642493258,839.8264439174108,844.7062863175554
D2327,8.385083539527955,20.39739093482097,10.615537814321517,1329.5354910714289,1336.1970673094524
D2328,40.811819343512525,28.798978190058257,15.509883315212974,1558.8492152622769,1564.2871044127596
D2329,18.757856966123093,34.96278337638919,16.258425483507455,2141.2875418526787,2148.820159515475
D2330,4.244145696829462,4.724392013950827,2.420351236036808,302.7694475446428,370.893829979109
D2331,5.423832005812141,11.170313680639328,5.557906751492564,656.6474888392859,670.1685361442039
D2332,5.0514853770245285,9.01298269835474,3.9155285007578415,364.7022835986606,379.4862426592781
D2333,1.506587783263923,0.5476649148991368,1.3220840284148754,51.31552734374999,58.47627391777685
D2334,29.69841021856398,43.2657617485376,24.40678501788154,3532.370019531249,3537.3807875895686
D2335,6.62195635711084,10.062661348457706,5.58146070046782,952.5683454241072,968.078506989998
D2336,30.09305385627516,19.61300538666138,8.81390057220155,1740.2428989955358,1749.5911041845698
D2337,5.375311804796058,11.824002507950576,4.063994134677363,689.6350167410714,714.130015979151
D2338,23.274170478034275,36.83568272055982,16.513897090310408,348.7321606445313,349.22749402411887
D2339,7.399471304468397,8.752657750533889,5.234301129197402,123.14719845357142,125.11701295029025
D2340,1.5728097572406547,2.55443461614242,1.7337998411006763,206.04338727678584,217.32629202722123
D2341,8.097963836171727,12.53337727698346,10.00656600791534,794.0500279017855,797.4205012580222
D2342,3.978437473063202,7.697116960771102,4.773025996266003,570.0432198660711,582.0736867539473
D2343,2.886510607468114,5.722355847603344,3.1702112718392828,428.44139229910746,444.60176613137736
D2344,73.72519814918739,54.578227964686825,56.49521233491963,4255.506794084821,4255.834349430189
D2345,18.783070401252747,17.540249484862663,15.14736231358086,1818.5700195312495,1824.7282250423536
D2346,12.946406792224478,12.993517773758724,10.853189488707432,194.14154087611604,195.16262552268336
D2347,10.558694653665883,11.248452798407708,7.061685512808488,164.01363037109377,165.91824718548096
D2348,6.738364859937528,4.413424811025427,2.0650816944167434,423.0293457031249,449.8004967178562
D2349,0.5597809129260252,0.7810646715899898,0.7795329669533486,79.4979352678573,102.86982539679664
D2350,17.835942877736823,24.67788278265491,32.74471561650212,2530.938950892857,2533.6264620486854
D2351,15.092286683415072,20.09432992673746,27.865866155775173,2095.32607421875,2098.361321937702
D2352,2.150028649015533,1.47596263499146,1.7346760438011053,130.62325613839286,163.608913660241
D2353,19.78212458919091,27.490864080430537,24.62977365104882,2860.275976562499,2864.3415147786336
D2354,9.820400393598772,12.733528166931448,13.76694829885433,1093.298883928571,1099.4109967590512
D2355,2.40479254359062,2.6489998964575143,2.108253260364841,34.56069360558039,38.8591171026216
D2356,15.436971289248367,18.718583694261948,16.71212859879725,1855.5403738839289,1863.0946831272377
D2357,1.0685392909734597,2.0943721793785235,0.8316426760834256,126.8642857142856,156.99554496711335
D2358,28.17862465099039,25.068613130330977,14.115158929109167,1737.5297781808035,1741.7662700828246
D2359,14.220219534552038,9.519640470056848,9.035067602759604,720.4248325892859,725.9008003322089
D2360,11.63333440639378,23.247758904771647,7.094817366788002,1453.1811104910714,1484.0352457007057
D2361,13.139839844753416,31.27837181038493,9.652691893694955,2233.003599330357,2246.395275193129
D2362,10.860088197737364,19.219361813140434,8.434436726471386,1582.7801897321426,1592.8825961068449
D2363,6.102604409296743,16.12774900871875,6.655601926810112,353.0199214629464,360.4104873900212
D2364,70.35247094329176,55.97519522523613,48.9035894884815,5216.723116629465,5218.147670465292
D2365,5.768461757792545,14.439061521058813,5.397276963488944,905.6282645089284,925.5401410018452
D2366,9.007478496764016,14.828617765007818,10.749345578641266,1156.9796595982143,1165.6340898662147
D2367,10.911637615536389,1.6929215326875515,5.218873824835171,91.16945852098212,92.75328386126
D2368,4.178503580943255,9.178658188494724,3.710565820029396,670.2923549107143,695.0286810471113
D2369,167.35206555624222,159.3732537618416,334.589369656866,10226.58218470982,10226.594037505827
D2370,3.820361802348268,9.683953923248458,6.384428038109039,625.2847098214289,634.7470621257612
D2371,4.489509575044515,6.084807886854319,5.784248316839099,92.45898960658484,93.73080320068244
D2372,14.396927279929432,8.164768099459312,8.47584283291787,584.4632952008927,591.382506298091
D2373,8.419894961842445,10.326028195112702,7.429492167172435,540.630394465625,548.9276467261533
D2374,9.626169471953016,12.0491031691393,9.953977342705102,1176.778892299107,1183.0251289165417
D2375,1.2445900153766734,2.9715071231488857,2.290136334648928,197.3216796874997,204.77726345754323
D2376,2.739374282277876,5.764249703795935,4.47746895950737,107.48202845982144,117.2553490715355
D2377,15.619542049223844,10.767926169762609,12.877821033550692,707.1067382812499,708.8298123138887
D2378,4.0000064334907455,5.9917223458024464,6.185804730261127,418.7407258875001,420.99095307527097
D2379,11.445673632605573,19.150720892240823,19.33044060450615,1441.7654296874996,1442.6286734746177
D2380,32.294946299238184,11.369375155835092,10.344109597266012,977.1634940011162,983.2436486135928
D2381,5.966565899423687,12.83710173957917,11.970032584451449,954.4983677455358,958.0541409906456
D2382,3.3920029668121763,8.027070279472081,6.229170765978528,565.9044363839288,574.9308318771275
D2383,2.227314844632273,1.5794514718450123,2.7525031969942377,49.76565945221429,55.076426393609815
D2384,20.28855633910434,32.13074448746793,39.46046570071147,2134.3601004464285,2134.930884223367
D2385,4.790907053393564,9.81398124961052,5.77842117978865,158.34175807482143,159.22872094134556
D2386,11.619525961040663,22.915990594863363,17.961812359727908,1458.5035993303572,1460.3910812413856
D2387,5.071350374580639,4.520252007295628,5.77357971734795,305.51824776785725,317.9030524472283
D2388,1.570645089269714,4.641348837482792,2.247615226846711,243.03551897321424,249.1546089576349
D2389,12.272559585656182,12.360886080871012,28.575810929799736,1206.8594587053572,1207.5043768759388
D2390,18.03365932401212,16.940040592491044,37.78820829954364,1863.930636160714,1864.1984013625329
D2391,10.164844410836489,13.737520938472477,26.335268215472706,1370.0166015625,1370.353193340841
D2392,23.13990015090035,33.200723899167016,21.16456666144403,2740.11787109375,2744.4576592383887
D2393,4.623257867099973,3.2513138276905265,6.877570423202111,314.5720145089284,318.5869169281262
D2394,15.098671952412555,30.46086515411482,18.55649062508196,2155.778236607143,2167.81449933146
D2395,16.04213390114125,26.03262604066889,16.51508950091913,1045.235322689807,1052.2605796300518
D2396,13.011825177333517,17.308878558946898,13.924082313430048,1738.0775390625,1754.3896495719575
D2397,14.703082493989626,21.267463059466863,16.14740480502808,1804.6499441964288,1819.984815085416
D2398,24.051627341800327,44.62151308856757,20.83499012657638,3743.002497209821,3756.323983533729
D2399,20.561967176074155,24.06844310093369,18.64415524759669,2560.3734374999995,2569.512239905496
D2400,6.1887325969009,10.940194517404692,5.780263434146978,1031.7925641741072,1067.469139473606
D2401,2.26476231736925,4.721203391363774,2.4453333765412206,377.5173270089287,488.7556096603487
D2402,34.23656204570057,55.67204550870995,32.91108614227116,5323.184486607143,5333.734686836361
D2403,26.89804788254187,33.975663509441674,29.47598224636451,3501.9611328125,3509.126374554634
D2404,9.896632089216844,5.129881772520944,9.105624188847283,546.4210658482142,558.2410028878902
D2405,18.494811523575223,35.2422965780519,13.706625090298813,3075.3125279017854,3084.4813071399685
D2406,4.049857391774402,7.272346847680795,4.422121908813374,725.1238839285714,743.7812116718245
D2407,6.962124964845779,7.530305864660418,3.40691078572691,573.4690569196429,617.1219881195788
D2408,14.424346299337738,15.241780861726667,15.436421174899168,1199.6450055803568,1207.6979095421036
D2409,8.267463254089083,9.079724444952593,6.451405453479119,739.2432059151785,755.9792024341291
D2410,23.951860759924863,23.26514571861808,26.354911208631247,1876.834891183035,1880.947309250504
D2411,19.26609391147757,16.796308889672524,6.867312840736643,1566.9494559151783,1583.9930303614822
D2412,22.02813130346944,19.78104791842843,12.921535455989035,1880.5008789062497,1888.759763643496
D2413,5.471309901437599,6.677927385891424,13.626853290165784,617.9499302455357,621.4994236292554
D2414,9.686410104221146,11.799398113608143,5.746284752210803,945.5587611607144,957.304625740408
D2415,1.8195359939334004,0.932809797431732,0.9112601275696832,84.5895717075892,101.05516431207788
D2416,3.683713785761823,8.221575894368925,4.211455534757073,441.42388392857146,448.2015359223249
D2417,0.8782921992126297,1.8770759356101363,1.012083766068408,102.86992187499996,121.3017482816226
D2418,7.72997978083486,16.55742697846811,10.772033273366386,931.02080078125,933.4588561416156
D2419,3.7401294110610257,8.257490186908093,5.219369691321342,465.3902762276789,468.1847675381697
D2420,4.255431172040012,11.083528873950602,5.931914198093354,589.7641322544644,592.5208479983997
D2421,2.9387210263363257,2.2477468166753045,1.8006385132910907,131.7148297991072,144.72725178561203
D2422,5.297024916111067,13.672125083051508,7.423276769517571,721.1476143973215,725.0579230597228
D2423,1.7287101392356057,4.088881479808102,2.486916290816872,226.41983816964265,232.31351859693748
D2424,30.21825436321623,27.993132936717416,28.42951809111645,1999.2642159598215,2003.4308077583603
D2425,2.34057116019068,3.6700470811245887,2.770835372498801,294.2617166255356,313.4671303781295
D2426,13.750447648876955,12.662569459402302,11.49172319136978,1181.1376813616073,1187.0417209676175
D2427,11.060594106295977,22.698781459883552,16.22669304277314,1904.3222516741064,1911.234079180124
D2428,2.581103697837766,2.7445829319008865,2.622309077271152,270.33127790178577,290.7197524276118
D2429,1.304763754148785,1.4791479711369029,1.1613940723644645,146.56155133928573,182.04341834975415
D2430,1.4090360401477875,2.5769401318513445,1.4723752318527434,167.28242187500032,178.34499369647935
D2431,3.045377389746348,7.093504137847872,4.51486647108888,579.7071986607144,586.7207644146691
D2432,2.6593280780685062,1.4856418987355189,3.5587134732697123,104.159441266741,107.712922436603
D2433,3.975427344099832,4.282443903504452,6.159280972326592,44.52322335379467,44.76258901353408
D2434,20.03698600565307,28.98045375860385,29.64540019349386,2423.6177315848213,2424.593088101331
D2435,19.41137090980402,25.398112730895125,16.896170552892528,402.2907275390626,403.0716000489824
D2436,19.68991422462335,28.63264356082198,14.397861753422305,3914.078962053571,3924.5474364759298
D2437,12.526867151054097,8.166253469600147,9.453562648945349,517.0619903946429,524.5543180472254
D2438,7.697642686699087,4.949787252046157,5.984761934073221,361.3924037388392,366.9727776616744
D2439,44.82508133938052,62.17620349542902,35.67131202250172,886.3589086914064,886.8545995742732
D2440,19.42270946497561,15.680853575723823,8.828743421873469,280.85260811941964,282.9553810452127
D2441,16.61505641515906,13.79295809152642,7.999020508960088,221.9593321010045,224.14127599166787
D2442,1.0277216486921172,3.779619287165604,1.8310861106244816,143.69607979910705,182.91555062128413
D2443,14.171894802286454,3.3630449552614747,16.536747535408598,258.1882742745535,258.5048843406525
D2444,4.198890519583298,4.185846519502937,3.5224827877024083,128.12921005433034,142.33169805273633
D2445,1.7702874708675056,0.2452078561475519,1.6911059708284726,19.162283761160698,21.637696906608
D2446,8.1424461325875,7.423174530232642,2.660468810310454,218.67485728848217,229.16951290872404
D2447,39.11888366115754,41.82401255831809,23.05627075293156,4312.329868861607,4326.950309761404
D2448,4.973491788697092,5.177459289728111,3.801528541213461,556.1487304687499,626.486324280868
D2449,15.866893371290653,18.14690273198504,9.387309833941323,1794.9073800223216,1831.5534208438
D2450,9.421753378844512,9.016662875761464,5.753103707074621,976.4517020089288,1027.2009359245317
D2451,1.2473451646308216,3.413329960410429,1.269210612122577,198.86548549107115,216.16773683488012
D2452,5.231778844859966,12.623066128226114,5.268773887808113,758.6029436383927,767.1276705288643
D2453,0.6436784243344627,1.6327797835347664,1.0679513433982932,150.13127790178598,174.83798224193316
D2454,117.05116064520185,115.2165477331254,129.87176270192705,9614.44326171875,9614.912386858165
D2455,8.88424664831159,14.704992828608288,13.81214825475438,1267.9752511160711,1269.9110490402966
D2456,15.022042038109872,12.40923750761632,8.479315531758067,934.7066615513392,940.5787523174748
D2457,4.85330738583835,7.473364564509476,8.29626326229384,536.2521205357143,538.8471872713551
D2458,2.8945215007310456,4.742320249056348,4.671646287242597,355.2242047991071,367.31693303339966
D2459,13.400837016281445,5.445663892387527,2.36499737746245,500.96148507254463,549.8129338631359
D2460,18.011492982247443,16.5379570529882,9.339950657695816,1593.9141043526786,1605.8177606048107
D2461,11.995135838407371,9.362644369366164,6.085907962328967,1022.7832589285716,1044.1877743548414
D2462,4.988306295781248,5.009001825608654,2.479209629808554,447.23779296875,503.1073409623901
D2463,3.744532999546079,2.048394230186747,1.8509168880277849,238.79848632812505,282.9227560199943
D2464,2.6429273886546647,2.976181075154518,1.4071078104241408,219.1302176339288,254.6928896042068
D2465,1.907607966038755,1.4030050391532651,1.088805737570191,144.5878278459821,177.97100934438325
D2466,2.8885269033594314,2.6675154411015543,1.300097774835654,33.519242117745534,38.555246089059935
D2467,6.677448091156061,7.3433523621542705,3.4686362836556826,758.6841936383928,834.7764198403285
D2468,2.615644335790858,2.9274211894741518,1.299023817467179,295.4850027901787,344.79995950603234
D2469,3.268207414300353,3.480378138398398,1.6956723330552528,348.31293247767854,420.4810784012399
D2470,1.7616121918651706,3.146946977346308,1.7611051443177934,233.3964425223212,251.26761572625287
D2471,5.25193115101632,11.126378662031296,4.894267172075414,790.2932059151783,844.5581422300918
D2472,95.80945146289824,48.36504503461698,60.66945033839562,4996.203669084821,4996.541447781932
D2473,5.34168881232416,11.209117650097102,2.8951824806614743,1137.1345145089283,1257.5082998351986
D2474,17.340021376536697,34.59372396913272,9.122564542347424,3497.1120256696427,3538.628763293392
D2475,6.141736843887551,13.922357753195556,3.2990979069559025,1295.4977957589283,1420.8216791243003
D2476,13.61435060575902,3.850318506238124,9.231196315234971,387.1927455357142,392.99458065735104
D2477,4.7411429208207485,2.6583129101597582,3.3709789616356924,41.215849260602674,42.08868035405946
D2478,1.9923922320167844,0.6093191654246948,1.7599315030026137,87.06226981026786,95.23205793223978
D2479,2.854598295927688,3.8246963107439274,2.907572335821692,47.21730957031249,49.164037970845854
D2480,5.188934664372468,6.62942424688901,3.909259416549995,581.2734793526787,594.8545315862895
D2481,2.4375312379059166,3.356128838243687,2.4352919781486966,100.46211345441972,105.51364676258206
D2482,2.1570007889006586,2.872819126130737,1.9830391274987125,245.30602678571435,253.98162625543603
D2483,27.5057379151719,22.3728825537143,30.21878122863417,328.5048842075893,328.8703495856459
D2484,25.468579269607677,40.30559557212934,18.562671697458164,3076.8976143973205,3084.183208399783
D2485,3.7350551666730856,5.891574711008468,2.773488728553252,267.7600717361608,294.33163238945355
D2486,5.2584526881944,8.845579814712009,3.7769972145051898,486.36043565,509.2451136971807
D2487,9.586049389973953,21.938648932429142,6.998169860151993,1863.772405133929,1889.6787557209263
D2488,11.464039830497248,11.20902069483428,8.848914877015437,157.141142578125,158.82532532843388
D2489,15.142089518468932,23.766957553047167,10.1185451958205,2240.709737723214,2247.366187241784
D2490,7.33339842258615,12.69329465752828,4.990948880572782,1185.705733816964,1199.7808416155613
D2491,4.486310761548094,3.563070352525119,3.558588141222089,445.50754743303577,456.7107638365607
D2492,2.548181765161609,2.063698784376385,1.7202161761249797,254.1180385044641,284.9141961454069
D2493,1.2100934056603925,0.680542046458607,0.973602695451192,13.843654785156266,17.30598352017202
D2494,5.122849559739192,5.229911608903544,6.07242563908167,87.04100585937498,89.44795208894129
D2495,29.814296793850826,30.07168168546412,29.25291898576848,467.1820860072544,467.7378142308533
D2496,2.750652009330296,3.7399866048583914,1.679398096504432,333.03493303571423,414.07547432601865
D2497,4.934101148927295,13.067152909239956,5.370330850522383,814.9870535714288,855.7290986624635
D2498,3.2211887100902943,1.7875538607826795,1.6128963776712535,236.40839146205352,273.1286301632214
D2499,1.719287852882997,0.7158317324797897,1.3037316600874345,13.593028738839289,14.933285164387812
D2500,3.1746067541277987,1.3385461440604638,2.3778133433739264,26.7597736467634,28.28180488563381
D2501,5.109243932147101,2.068248926014172,4.347016371558876,40.96716099330358,41.62054749600348
D2502,3.195155482583309,6.901297116689517,5.5162187992119565,360.5149414062501,382.97811051401214
D2503,22.411566517535977,13.88470520333871,22.64888326034829,1080.0053850446427,1081.1149946939313
D2504,5.342876875899522,3.245741551903241,5.319193509715437,229.65214843750007,231.60907488195247
D2505,1.05951256856523,1.831913400177608,1.384787462010857,111.83922991071437,141.48520472724715
D2506,12.863000562656287,25.712349669959845,19.880234676528925,1370.6968052455356,1377.3726112896911
D2507,8.802009681060934,12.301960044298625,13.61295910991785,895.8648577008928,900.879539444789
D2508,11.57145868093569,16.519468931798354,11.592445092784056,1284.9077008928568,1290.4462806193517
D2509,36.1681654940236,34.54857706093258,22.48046394530823,765.6712503886159,766.5967297592974
D2510,6.531555675283176,7.967875229239261,6.305668220068055,710.0882952008927,718.7130432396236
D2511,3.492457665130613,4.633861302035615,4.115971907826121,59.586141880580335,61.07359983352363
D2512,19.685029112726426,41.86813701293365,29.976858152882134,2389.3998046874995,2394.3747953246952
D2513,12.647079024839789,22.203525754439653,13.005768770784286,1680.752790178571,1690.9286791957338
D2514,1.1941107301986056,2.4312040418271743,1.3769188527780176,146.97601841517877,163.63725473381888
D2515,5.88645146086719,7.447625571576657,13.289164608684493,548.4915318080358,549.4584220167246
D2516,10.330415088980327,8.543401399606633,6.002164231413263,649.9026088169641,663.072200626006
D2517,22.50309311825482,16.52741347560531,24.01839658418501,1441.762904575893,1443.202579670062
D2518,28.036917952084465,17.418719223041553,17.874269870504428,1607.538713055804,1621.4404899152223
D2519,27.8541111930422,48.065518176889,24.576901188158875,587.1207414899553,588.4659695839142
D2520,52.92231349150924,48.18240254889316,32.21873202145024,5884.41730608259,5904.036111840997
D2521,13.434795663662694,13.261886844652237,15.44477415610049,169.15588588169638,169.48900584623917
D2522,12.87141704098733,9.304557818677464,14.0479800348412,1163.7040736607144,1166.5495220689857
D2523,5.603796252177516,4.1019958745090745,3.8438576185037183,526.0753348214283,556.4374113999139
D2524,73.22755441103777,30.3009191671172,15.906887114356064,535.5123385823548,536.8618955663181
D2525,8.70369818709687,10.317647743586248,8.782586978067581,1209.0058733258927,1229.8228670590918
D2526,3.598782836998572,4.232039678422194,3.2004923064351463,548.8296456473215,571.7621571448786
D2527,37.07008233273048,48.044680827458535,19.24348998870295,858.3225906808036,863.1566628230129
D2528,24.97290409392948,23.90182564898685,19.493934548401903,2567.596344866072,2576.72109032999
D2529,4.282063285851811,2.3080674340492044,2.652710026846573,33.09570329938616,34.97253838475024
D2530,11.174965696626858,9.490229555958969,7.371574341512559,1039.5974330357144,1062.4084180702837
D2531,15.400662164021943,12.043579303334148,10.562079150047548,166.8987376185826,168.97268090935785
D2532,10.00339704698668,7.611732279615794,7.708608424436405,392.4918045600447,403.86661652299296
D2533,4.47751804481047,4.885054099872363,1.9129794841792824,128.65795898437503,153.07329986148704
D2534,57.43969244814324,37.44089950908988,24.44435271283992,1280.2470588030135,1286.8934792933844
D2535,10.827391190033923,2.8873324123336515,9.4454320563427,109.5729439871652,110.0901010443933
D2536,108.674005864839,68.64608585723775,60.76582272800282,6661.297726004464,6662.33825585352
D2537,7.397877852379593,6.757115699841889,4.471258474687522,240.89536549107152,246.43151852456745
D2538,27.140069787278865,22.632600088578062,12.922624202904348,2135.7798828125005,2159.642076984532
D2539,24.62644016727314,25.981035331264387,20.482648533894043,1716.5297293526787,1718.3426674234784
D2540,2.920602070622472,2.692252768406775,1.0558425717320052,39.493177463058046,53.74038204306498
D2541,33.90523032123836,17.617088071982106,31.62598146885218,1788.5768415178572,1789.800261892863
D2542,17.874838853695604,21.944630201873576,15.967964087282216,2246.306947544643,2257.1145599591214
D2543,14.473265757806857,13.450567213652024,13.025922360701776,1592.1948660714286,1603.5648490587432
D2544,19.418990943606623,25.191384791069023,12.987349439450696,2476.952566964286,2495.33534059516
D2545,20.24403097586537,24.383820916518083,13.707863366065776,2690.755831473215,2701.559258769524
D2546,18.476243232656863,22.751626691657545,14.227693299253604,2519.3674386160715,2534.7637346945617
D2547,11.877040580363785,9.424741505387432,9.627557210949709,120.06597935267855,120.54025800676966
D2548,2.631751387174232,2.05965984532114,1.350154483497571,271.2613281249999,343.5419760877488
D2549,2.9225677913161903,2.903286497001909,2.3389077269372534,37.14739850725445,43.46976586831919
D2550,157.02228190309202,150.06317319916982,114.7231571047705,8912.854827008929,8913.14926938944
D2551,5.888178296148545,12.256937612013337,8.60038399027298,830.4609793526786,835.1543049897714
D2552,5.303827944526494,6.722586241978108,6.471440955056612,70.59830496651786,71.9552927222777
D2553,9.885141496201404,13.822561584936524,11.029912099966232,136.96020821707586,137.79292333835605
D2554,14.605017811194571,12.014313063827908,12.180729448475567,124.08204293387278,124.62139118890406
D2555,0.7239973023693733,1.6249987866722253,1.2845581763799552,85.51833147321447,105.18984707880544
D2556,5.633639055013354,8.868230990274675,6.263369717156686,230.8396901177143,236.2494808322076
D2557,11.000030197064364,10.806153593814196,10.822170432637026,126.3911526925223,126.7704784508837
D2558,8.260368460016569,11.866050711438511,11.842257033991531,132.00846435546873,132.8138076979569
D2559,19.52734864347557,37.74640233405743,19.630185515380568,2553.76181640625,2559.938114995161
D2560,29.10458770328825,38.7459153024681,29.848793267035408,403.3812088448661,403.9274151379288
D2561,16.38694675942775,23.109876164151444,15.052212439672658,2321.679199218749,2328.754020348976
D2562,1.3318339291747503,1.718657563047001,1.3177699013561357,171.33578404017862,259.38829582382374
D2563,4.718697986019833,4.2923771900263805,5.602500001085582,560.9646205357142,571.6314729308821
D2564,37.63280875631473,31.47148725865822,15.10538590791002,1039.443779891964,1048.1130265726097
D2565,11.242713409039894,9.12672837546955,10.987101178007574,978.2761579241072,983.492870147914
D2566,10.174489162666797,6.729265780441366,7.329354278000877,69.12779401506698,72.13073889954407
D2567,11.049587453890789,5.232088573657681,8.018332692232272,80.78419573102678,81.230982067455
D2568,1.590186988825598,1.3808559962947993,1.5043668299612674,13.909307163783476,15.931273570057384
D2569,2.970962492175935,1.2715449655502216,2.8988681839675188,125.84458705357136,139.69105203364654
D2570,4.422296890622708,2.772416832018824,2.9511481308175265,31.89220894949776,37.46017115395569
D2571,16.036368996675485,11.173974702793448,19.5115457602114,123.92925920758928,124.25113099196672
D2572,14.716302737636289,6.082034528020442,5.753137828334437,94.69815865652905,98.72544582835654
D2573,7.375233049522996,4.737025742274477,2.868872910187965,66.79642403738839,76.07225035594652
D2574,9.05332293542833,5.697515169396879,3.326924654594701,80.65571289062498,89.56477827588934
D2575,20.96878695325517,13.998227273490349,7.99300770116459,196.70812604631695,200.38307902515248
D2576,17.294656475921286,17.137764967688383,20.547354264421287,1578.431556919643,1580.0390075606786
D2577,21.266355450649595,26.206627904547243,31.481431154566756,2204.7678292410715,2205.8905540993865
D2578,2.8557394756461,2.5567631874768546,6.503169763503317,53.72391126328125,54.364770615425975
D2579,13.94189020727094,16.750508298732623,29.102560941587427,1388.0887834821426,1389.0358470353972
D2580,30.7455529583014,27.417663481545343,10.32232420110394,279.0500003487723,280.5959922539625
D2581,6.131774273893579,5.574432962220548,9.88965188955104,171.01129898906242,171.58477239492203
D2582,3.0698996423694505,2.22277688791244,2.342015138280936,25.902341308593748,28.78513627994839
D2583,10.471643046530954,12.563920516486789,10.222731027118236,154.4843617466518,155.24554092714263
D2584,13.245109409831514,13.408475102357906,15.798606422296254,1216.006222098214,1224.584286277905
D2585,25.914084266005684,17.10719871899775,11.23209899051513,344.4657928030134,349.8995705897496
D2586,27.43593472288944,24.942567465703927,24.80820482175828,331.4272422572545,331.6831367513382
D2587,25.945621137549224,23.43333619857121,17.886504163757454,339.0033258928571,339.4309778167269
D2588,7.749738102888856,14.260161735935098,11.350604449374815,142.17973423549105,142.37485350632792
