,SMAPE,MASE,OWA,MAE,RMSE
Y81,120.0198051211708,49.17973343725691,22.883160296842547,3434.486200358073,3434.959847737622
Y82,138.38069063439215,32.64021039829513,6.014679890858727,13443.1348828125,13678.560482877068
Y83,141.01008321109603,56.53279896830438,23.51707625363791,8542.509729817708,8555.594989570593
Y84,1.2366414591706731,1.2752838294209607,0.5661410591702146,46.49320475260416,54.48640862279701
Y85,75.16312609172039,9.842234252068836,3.9269557948803175,1189.5399068196614,1216.1456763813385
Y86,40.47607859216971,4.033224981866298,2.820794357996056,926.8248901367188,953.371063164125
Y87,38.57401080173032,5.84153573212079,3.3918433019042213,3493.5458170572915,3659.90432384083
Y88,36.23987839421723,1.640432698534801,0.9483047453341328,2458.66064453125,3040.1935145425514
Y89,103.91662594151896,13.942289015749962,1.3237848596748545,3333.5259399414062,4084.949678953039
Y90,69.2947593017664,3.659068530982351,3.3664550997537885,3083.131144205729,3167.4929864146234
Y91,50.04304139327253,31.46521870245201,11.771414977073746,3373.9812825520835,3390.448109492752
Y92,54.551427763310926,1.6796501745074377,2.301962792094625,1031.129777018229,1054.8472178777834
Y93,1.128346026544169,0.3812848215529583,0.7260364664086312,89.8321711927083,140.558365233565
Y94,4.146611994690384,2.6007157481050998,1.885837233324474,283.1618795572916,328.98977156052274
Y95,4.772457600635784,4.588769086466098,1.470631590333463,328.16031427083334,412.77869456658567
Y96,16.53396028919452,6.108723230916205,2.281805753552073,1238.048604859375,1308.3114864134586
Y97,2.263621435620434,1.6383646882865197,0.9027383609765744,146.86989728125005,170.4815182411312
Y98,9.13862941075704,3.039128019326147,4.498421951696013,795.3611317083336,806.799188023103
Y99,8.310069298853856,3.2342868620061456,5.211263316137026,632.5191968697917,646.6042395128625
Y100,10.35241488170747,2.7520182774119744,4.623369719910027,861.0006112135419,874.7952286567186
Y101,32.1447741267538,3.588763026657275,1.6874929812636412,663.0844531901042,726.5704996436715
Y102,2.2512448141005765,1.009726119877575,0.9835534619351712,203.7322696458335,249.4311415640476
Y103,32.103107040668114,4.043521810467636,2.3179410214988003,1416.7072093802085,1418.999788106274
Y104,6.956790319340695,1.3228547579043797,1.119714603829344,118.33293314843748,138.5801444308305
Y105,25.814337170483057,3.4528281255390336,1.6432496859060377,694.5717125442708,806.4152276570504
Y106,15.29142564721472,1.131839368201169,1.0764813602916274,275.63300651953125,297.45963865573174
Y107,14.277926612608349,2.311394357240671,2.9670680163416834,451.5018659244791,456.882438039249
Y108,79.08597632621304,6.244214625732163,6.920674071657938,1978.283065619792,2006.060616436708
Y109,10.593120954778817,0.8767604858631265,0.9118265220938686,344.6530831614584,380.1769983126407
Y110,6.125564165190847,1.178874973579649,0.9663820638387386,128.70307233333327,160.58761176781255
Y111,13.43529970289692,2.118140827231842,1.1250272029191883,296.12715733072906,384.0964112448351
Y112,20.44064987585708,2.788437697327914,2.1243550263127133,299.19774992578124,329.8086500897019
Y113,16.57592063801812,5.276765083401314,1.020471302284163,289.5463581575521,306.9197887621012
Y114,1.9363902424535704,0.2511655335951563,0.6234665297441297,38.13462715624996,48.48229721505383
Y115,5.641197628346843,1.2078158208765009,1.0680521936271474,97.88853267057296,118.9793249603233
Y116,1.674409099735443,0.2925682255337858,0.9171346198030464,35.49545083854165,46.17847793302087
Y117,16.33342603229676,1.6319585344830123,0.9464999257661671,406.2356799843751,479.0675526629044
Y118,8.371866947707039,1.0356247519245896,0.756512696570987,184.85002076822923,235.0654510374044
Y119,4.778124812475337,0.9616328095307632,0.4963114892772124,128.9653032942709,157.90996699596565
Y120,9.540023196152315,0.9146516546807084,0.994465539422057,161.18261385937498,164.3609818551785
Y121,19.9340196282898,1.5517257347801918,0.7062568507982023,666.1804223802083,812.1151980688874
Y122,13.089842987237738,0.9278449226870764,0.6692860850066238,473.14114125,551.9750392393966
Y123,13.708153838140484,1.7157811291378149,1.623819152914735,288.40747981380207,334.259631887764
Y124,15.356379083583969,0.6084895617675793,0.7397411531518554,351.49224403515626,400.93704746841286
Y125,17.10937427866622,8.845659208791607,9.329717119599174,1482.8660492708332,1484.627232667317
Y126,35.88047405598699,3.062674990526716,2.1861753818857568,1676.305866765625,1737.5736971208987
Y127,8.45812164211,1.802243796127059,3.3625562973657086,592.4788835364583,608.4521106234346
Y128,2.163085291967143,1.1990899131122397,0.9192805275266174,198.8576141875004,259.63764061659856
Y129,33.91305798258448,5.57381325762027,3.3043337541733706,1324.4748785833333,1351.01605949002
Y130,6.495435225806086,4.889093738715244,2.1650188419808023,448.8180040364582,473.8735980607029
Y131,2.837857240388107,1.1128837287890574,0.9714264451994212,230.1015326666667,285.75896792514925
Y132,5.71256067484082,3.1273781338786697,3.667801495670509,396.3277760572916,418.8071879826178
Y133,57.31048055668184,8.384021850373394,3.6911237010858353,2720.73158696875,2803.2049027415437
Y134,119.15413593165302,44.78842998916678,7.897332452414771,9812.842028841147,9917.652910302118
Y135,79.82799106838654,17.903699313442985,4.46353080916977,6683.275179401043,6829.766956448759
Y136,104.55956428435978,30.99424981004645,5.711316460158713,3018.7355822460936,3095.8697448512776
Y137,128.74265183248284,51.19198187183834,12.834400205059062,2956.347166373047,2960.8310527850717
Y138,67.26506675999278,10.176462774825437,6.842205291360601,6815.638166796875,6938.815827661219
Y139,69.21054554965895,8.08393726264425,4.838608225818259,6133.584228921875,6317.392295117065
Y140,41.14360296623071,14.346513182754222,3.0326201113705213,2755.970393265625,2862.3493291472028
Y141,91.94933150205662,25.66884599162232,5.377219935292322,3485.828529563802,3545.523372871467
Y142,78.83430118062725,17.110284149668235,3.568386170700428,4051.0552162630206,4254.6992789249125
Y143,142.5489962701828,57.7810002758051,8.568744258293448,4696.814670720702,4713.908839828992
Y144,114.37813292467776,40.07832874273666,5.287798181598003,5387.493445458334,5498.649998652924
Y145,83.55941135619693,24.919978514666525,4.947699768227132,9811.75697703125,10015.697705156785
Y146,67.74091744423659,13.4328145829367,3.5225383049421266,5693.693510635417,5892.401764200195
Y147,42.907858292801926,10.144197600948454,3.4122035510614293,952.7766835065104,978.66023745752
Y148,112.53350017398353,43.01300937788864,7.55779685834046,6104.893177466146,6180.774241020278
Y149,138.0887469036464,50.43311130121427,11.620827075659504,2631.465723665365,2635.119257921946
Y150,54.3603718648469,17.10247752890112,4.541009346320776,4107.783951963542,4176.449513329867
Y151,70.46809554551388,19.317167629707157,7.136232439714465,1212.816767575521,1219.0288428349295
Y152,142.78080131878173,31.826300799598457,8.805790506530979,8173.452420321614,8245.448914429844
Y153,73.35733338587943,12.912020875768595,3.447380545190552,7852.018447109374,8148.373585578266
Y154,29.946344279459964,7.508296772024686,1.430887427895334,1176.006605028646,1343.645047542056
Y155,96.067553845795,25.052098430162587,4.564119004662736,11203.291430989584,11666.328464850469
Y156,130.89623499807564,51.79730430476414,14.154774485341669,2976.929033992188,2984.1890434629645
Y157,97.76981634809658,27.685985085054657,6.464183217629199,2519.159504402344,2566.085463560952
Y158,128.89574775605922,51.225342371620144,12.754719483694831,2957.5959733151044,2962.195612468692
Y159,96.51840191027104,24.494956229202103,6.114564015541333,4395.482283723958,4419.017898810509
Y160,126.84884938330444,45.91644093781566,16.811813716064705,2602.072150233073,2604.80893336144
Y161,43.6135215608687,12.209126049802856,16.974507392325915,3453.3653528385416,3455.666472642773
Y162,122.41203495074116,33.561686278461856,7.748940333598734,11246.14857403646,11399.192468536
Y163,130.39795922805183,46.65416379484614,8.936044196507272,2844.2120987115886,2870.6631496751666
Y164,43.31044220089724,15.328831387752809,8.938843943727594,2754.6929047083327,2777.0148922243047
Y165,152.7079218294638,43.32230329345208,9.65311812023696,10827.42657580729,10896.466496636953
Y166,97.78076115576528,19.898393154842918,5.455002327034408,11076.465709687496,11168.894266121444
Y167,87.02145362038739,31.85943033233767,10.041039647729114,9282.829059921874,9320.976644651946
Y168,96.48039624866809,24.73670213224929,8.580506021629146,2482.1907875338543,2488.030488953108
Y169,115.15295560640686,43.60402884491044,6.262213446575249,8266.654914119792,8386.278680589605
Y170,115.8646769057677,51.44787626407347,8.202954317105796,5880.3327094973965,5924.281478231119
Y171,71.66203428666125,19.062497334174907,7.6795016391396835,1857.238655938802,1880.347882258172
Y172,96.11937626998548,9.14516063624624,18.21697928591009,4299.526154942708,4301.768391016032
Y173,86.92601792348897,24.600014250457903,14.879716052441228,11557.304553046875,11571.113964127557
Y174,66.02930363319953,25.490232293400982,8.756777725062328,1644.525056608073,1649.8140771523742
Y175,14.202245756932085,3.716686897296411,5.665924368864067,469.25009203906257,472.9895411298253
Y176,9.365350735222847,2.012472836887352,1.8271022094738365,114.79461330859378,128.83320185154702
Y177,100.47731025517784,37.68482389009702,11.170721927688238,2567.7113809088546,2583.2805411520053
Y178,7.853101085401142,1.129069919056937,0.6561231950357506,123.121562375,140.00012452297747
Y179,60.21685821243253,27.638562991342045,11.277722649250808,980.151365371094,981.8523920195776
Y180,109.7993683253073,31.81324297626844,8.050075611260175,3370.8550375312498,3387.7322284612374
Y181,49.396627183622336,19.18832450938091,4.611628184884312,4144.469551390625,4227.691053633157
Y182,16.78492628322371,4.4910771931727,5.649304088622825,356.1855537239583,361.6962538852943
Y183,65.15976750672313,43.065896994851066,12.242079137082172,6097.042404296874,6114.614784253402
Y184,39.01539346270615,31.39840065675789,14.784171480220554,681.911512076823,683.32235024763
Y185,8.482671093403244,8.900459599132384,6.720617598590035,116.13088932291662,117.00057362419383
Y186,20.46920393284025,25.205266657415745,37.874679105750175,382.28267822265616,382.3927597689224
Y187,14.904839379892511,26.5200061719176,19.30270415076548,643.0777363281251,643.705047197935
Y188,4.818376468935848,7.82198054279887,10.867291779525228,103.90574101562493,104.21776676551822
Y189,52.57790474630975,36.09330710563879,23.650217749501884,4275.366522135417,4278.953207447794
Y190,16.709281101245672,1.1361123580136352,0.9511799764677004,1568.5911122395837,1838.4357801631304
Y191,56.65774853790593,2.3235609340589902,3.6443665075413434,2292.2041824531248,2356.749038188568
Y192,23.00901958922276,3.581690553137088,2.479119766416061,1542.22244896875,1636.1725422139004
Y193,25.04067231539669,4.155598929804296,3.539083380446484,2551.227028229167,2611.8319116128346
Y194,47.47202652731697,9.04684909678094,5.406699891861736,3703.919786359375,3755.8789690700073
Y195,56.92874830659728,12.331746732843545,5.8190178773907455,5621.371299609375,5669.621539056815
Y196,43.20969813004957,8.657869244529882,5.712583732754808,3854.246558385416,3891.8710038749537
Y197,13.152089801486936,1.5000040716154188,1.4843156452307826,441.5339057656251,511.6862422955158
Y198,9.104851646384432,1.1097349840396324,0.9471024022711284,515.3232505052084,665.2646793446803
Y199,16.321120290826865,2.227658210941193,2.477550762698356,1278.1057626458337,1335.0087148678465
Y200,70.81214987928925,6.218468379465548,9.1423877601257,5204.173113697917,5212.267376272846
Y201,38.15548942737117,9.070109915668576,8.320281672620762,2604.0157229531246,2628.518596515447
Y202,6.08799629629183,0.9498639060465294,0.6357826004928671,501.0776204739582,632.0932694104483
Y203,42.67327330179204,1.5193474697618352,1.7527752383124025,2344.9530377135416,2700.769698352102
Y204,27.24181770864089,4.86426555734023,3.7185382437467354,2752.18654859375,2815.105857883352
Y205,93.06901992522964,7.908535715161141,12.84158859796092,6065.566247635416,6070.411316624602
Y206,8.055404288266255,1.0350127891290009,0.8833753565793114,441.8783194166669,557.2528861340296
Y207,59.60389404786812,8.529710353150003,5.684263747698891,3259.4323112552083,3285.0332698300863
Y208,48.7654128474519,9.163278698020894,5.603694394066551,3807.5282831562495,3857.9975423030114
Y209,32.492264758344426,2.6739925975424783,3.115504197809032,2218.066394036458,2291.860884872046
Y210,53.50210648847896,8.991661253631936,7.396859079219075,2425.377720145834,2434.212633191185
Y211,7.095267328586045,0.859474762590508,0.8426687988096971,394.5609689739583,451.446275941738
Y212,70.29660205008095,7.725541033882916,9.214642145874294,5138.395559114583,5146.245506089609
Y213,15.436603531102255,0.9798792263970796,0.8430379507756769,1060.7397315260416,1385.0191674459754
Y214,29.525632476530514,3.8615254360246656,3.1287635868336343,1215.296038911458,1265.4229974886298
Y215,27.568198866700573,8.758370606589946,1.6721179969587054,2365.428171265625,2617.703580217582
Y216,15.408904010522518,1.5351953209609022,1.1214886503814328,859.2619892447916,988.495074439447
Y217,8.99989820989424,1.001233341327482,0.862247478885396,321.7229820286459,394.5720493551013
Y218,89.45089079039921,13.727325198263092,2.705111975891125,9179.675030260418,9820.40843088277
Y219,31.265375607501284,5.030259056345986,4.647859920353002,410.3633230924479,415.6251359471452
Y220,37.25713022109903,9.815996311063396,19.30947516659235,2436.8510544791666,2440.620786350022
Y221,55.8352735336229,5.959395884345721,11.310541759119472,5122.480107057292,5168.9985767521885
Y222,23.494378232000702,2.519765308998835,1.232182845572356,313.9817927369792,368.1727177115793
Y223,45.81463951789437,5.386868309303729,3.5691771007089863,3651.594141692709,3783.6633776484327
Y224,43.65036464985979,7.587619149555856,9.576963289706557,3995.369536177083,4022.5219728771694
Y225,42.29028898934653,6.522528706555886,4.2904690656515285,3597.687087546876,3655.421715992928
Y226,24.792957019541177,2.951840611458229,3.1219084629031704,265.65978251302084,274.9743087034652
Y227,32.46728210659106,5.576503626156355,4.507706535950169,2847.72228140625,2900.7105022086184
Y228,82.99545287551183,4.366661516722709,10.918232223807689,6377.14158590625,6383.058603635171
Y229,9.969905855871032,0.1402250640578786,0.789600349520075,561.2564474166666,753.6675616686339
Y230,24.571430582735744,3.6003438496908866,2.4630874375039227,1729.2065591874998,1811.587567452346
Y231,10.103177370997852,1.7463564583883702,1.1693724486950448,117.6549221341146,140.99239135014204
Y232,11.425444750888596,2.0185718535481123,0.7852878613370211,684.4714499270832,786.6537567210071
Y233,3.7177676297051496,1.4501525059850806,0.8709705853875058,234.60970661458336,263.1327266630957
Y234,16.3183426457182,2.5027662102595927,2.1621044545836785,1591.2206649375,1702.2445758399556
Y235,4.387801613519327,0.3855508220333675,0.8202637297118551,329.5714933645833,364.65656553135176
Y236,34.526885110082134,4.130334027040408,3.698782618513941,2486.476060140625,2652.6255700357437
Y237,32.56203644243194,5.7659986448231,2.7778682750737973,2189.674166265625,2246.4735368167567
Y238,15.959066781474728,2.2578946330934864,1.4456971570670367,737.8261687447915,765.861201408492
Y239,39.022447563268976,4.770914622042588,4.524670932712233,1228.001484966146,1253.2113400453395
Y240,124.22602638642,32.65406009389259,19.06327278012456,3034.945969764323,3035.844285654296
Y241,180.48627319104892,60.99024190527541,8.09406328913959,8887.726236971355,8949.783127348936
Y242,42.76210739820649,10.923457401584178,4.030156887832309,923.0289617773436,940.7283263160087
Y243,5.511924812266086,1.1141385712716672,2.316695499016227,210.82233157812493,216.4394309573329
Y244,133.54517450851782,51.52882102476002,15.237218161321124,17396.245802057292,17434.55533222707
Y245,90.73675076280026,24.05622853080753,8.381482252916062,11037.827565833331,11066.912299675614
Y246,93.94912917458726,11.329514703531824,3.4651044875312715,7944.161414598959,8189.118617202979
Y247,151.27024083806558,57.46908120676745,8.54553532497146,9564.841047154949,9667.707541265385
Y248,132.91334335532082,38.903757849616376,4.757786879775288,7769.248255717448,8026.829359876031
Y249,109.59081238478656,34.24029498140707,4.922937475311377,16871.810496510418,17179.329448338172
Y250,113.44635769587084,28.696850896475613,7.693532094152986,3698.839989865885,3736.323354235009
Y251,152.42486974232455,57.205607563379225,6.310907122753564,3908.3484314772127,3973.20366281881
Y252,143.4340434376326,53.8397623153486,15.912253839548988,11471.444197591143,11488.550655321376
Y253,78.10516012988532,25.484914934575794,7.885529665839342,7496.300336484375,7533.606284775839
Y254,2.293865175820508,3.4017853326548018,3.4662422978160565,228.27046552083328,232.94862423125943
Y255,9.42748007316892,7.759991382638944,33.67220916325304,860.904328083333,860.9548007851063
Y256,3.506968813849592,1.062995400536804,0.7755035647365085,349.82353177083314,423.7234251688637
Y257,15.425621129615513,18.466766436987243,2.524109904436509,1399.3091623749997,1516.5927814996178
Y258,33.37434492685544,13.0306901044602,4.056322424299582,1367.1642229114584,1380.9610518602078
Y259,43.88990884395526,15.936066443035886,7.77385806711338,2817.202697572917,2842.066848625196
Y260,97.02635439925692,25.64544067770433,9.895645009307716,6492.641831671875,6517.213611635603
Y261,55.53661779945532,27.240912880977195,15.11003598286426,1615.971006330729,1617.008082707179
Y262,7.972484914521644,1.064149141150484,1.1273403843741978,170.08972362239584,215.6368870850497
Y263,84.24247827315817,33.10138774351228,6.518196107170185,5554.891708036458,5619.318603930931
Y264,67.08878647001511,25.92802804132137,7.412817105183237,1690.93463730599,1697.3490620589755
Y265,29.72519662651461,8.579597977090831,7.478717299093391,1122.324023796875,1128.2331998141312
Y266,10.592542236150663,2.7733034943546238,1.9769559507924368,130.5276646197917,145.57458276798232
Y267,23.880673788811823,8.218052026169525,3.783028561040236,755.3231596250001,766.2882589353079
Y268,58.158595104050434,22.69245602012169,10.77323122404636,1122.7139793151043,1126.717622723178
Y269,63.10121413770233,14.920850973440832,11.480451799605516,6348.73332234375,6396.328897146945
Y270,30.590794229456318,9.743034943972864,7.278408205844953,2602.504870572917,2608.272459205202
Y271,25.88842254458733,6.706549194584099,2.328369897116708,736.157203747396,796.4791458042105
Y272,41.81492731707044,14.427638954172735,10.27280046996449,738.7729811848958,741.5579941875275
Y273,102.9587457425214,29.533552651570226,14.856536075149338,7668.9230528906255,7684.356974747568
Y274,18.39770197047241,5.211769435359482,3.014523170957239,792.4398106145833,821.538819645399
Y275,52.62662123217482,22.56087827965257,8.166700356507869,4409.617827838541,4449.329177964728
Y276,51.64974369486443,15.691461287855374,5.210083502955376,6253.893973541667,6366.275665535977
Y277,32.66162176273517,3.472359131975909,3.547108116231965,2283.4564304791666,2345.1949419633056
Y278,48.56965046920268,14.312545276817229,4.076226643080092,807.4773902877605,822.4015527672088
Y279,27.235056546385312,7.284262106557686,2.7052102060906487,602.5776703697917,617.9860302704514
Y280,4.505688341652971,1.0812313073462916,0.3993735692977552,428.2277157916669,504.02680979257946
Y281,41.04615645652911,7.065280692003612,4.490158149651405,1915.9153166614583,1964.024987142225
Y282,27.622037726350705,5.920989186638024,12.529978410378458,1222.5004134635417,1224.0749108321766
Y283,30.20806362561126,10.05347587604616,3.544204374445224,593.1738307278646,604.2604572613359
Y284,17.954743406863006,2.874729303793821,8.907674679154123,194.20821984661453,195.1858510027164
Y285,72.59801717801085,25.51895723127909,16.21017988803101,1305.8474419335937,1310.0352740338044
Y286,70.01353129554707,21.08157280495352,4.142695460756589,1504.7128047395834,1556.0616387977825
Y287,12.61398803269408,1.462438470204546,1.0080049162676474,1159.2978640416666,1364.8967467600255
Y288,58.92282912344304,16.392229549661725,3.745035617879995,2778.753299458334,2863.1897704508237
Y289,35.71460742245065,12.05274325071309,7.804831566490657,2703.55578340625,2715.773538841001
Y290,43.32874099001569,11.88094236499329,4.3935081161192056,3598.627461171875,3657.645533223846
Y291,56.03420047507982,27.67272598307412,15.23095314334208,1627.384028190104,1628.4101652472475
Y292,91.8530403132021,29.35708479658372,12.728888297537324,7488.070485911458,7505.255973482537
Y293,162.54197980386442,65.74812197895845,6.605095720046501,5150.718320932291,5237.684835035856
Y294,52.050867964715145,27.932925589498435,15.286047908679407,1307.8181129322918,1308.8201894177555
Y295,25.33949987919568,4.078386287865728,7.30401551258616,2334.505195729167,2353.0469896796344
Y296,25.045510243701514,4.591907736325028,5.113865602118001,965.2132159635416,970.9896979067762
Y297,9.107034594969392,2.739588705071032,2.6980057686675547,103.3176771106771,108.92018677847568
Y298,103.27027560833184,29.818682313208225,14.89229831783145,7685.494313190105,7700.9809025906525
Y299,14.321989257208,1.914705951589884,1.4969722353046508,1400.1380486770834,1476.1935071129822
Y300,111.38609883018316,34.875667687510195,15.986431268033671,5387.875754302084,5398.613690958661
Y301,67.63406634607018,22.183820251872906,8.132857478205924,5091.651188265626,5102.701144950901
Y302,58.21360217374807,16.630429556620843,4.527702051017979,4596.36045946875,4711.954782299096
Y303,10.750565216938275,1.9708301568131867,0.9528165761644204,138.5349545104166,175.56079577191477
Y304,17.318691156932214,5.156582673619105,2.3302783865150403,776.9107658880207,821.9969313473799
Y305,17.78568435209894,4.404820391487885,3.066858054318791,361.5220906875,387.04246892996537
Y306,43.51272239792774,14.733045397795848,6.831570003663681,2989.838051744792,3023.3644601140977
Y307,21.73675275927901,3.872905049599449,3.3806021730497515,706.7863824296874,726.7723433475703
Y308,14.932784711459584,3.9141382147923296,2.8585592247893823,353.84022678645823,362.0776334176308
Y309,40.03769840518091,4.185417614394162,4.6696283850400135,1458.9797221770832,1467.349145377705
Y310,21.410445587419737,2.9114303184311345,1.269313862279971,1010.2491000703126,1201.2133788108315
