,SMAPE,MASE,OWA,MAE,RMSE
W198,38.76934354643899,19.278775288772813,8.406546154476228,811.0976200246395,817.1293176109518
W199,98.87561235182412,30.62392665324133,30.90850379994597,1527.4227831346154,1528.2865114142835
W200,103.88477090120192,15.75880934018392,18.98244936439333,3816.671708413461,3821.958410851494
W201,8.405896137664037,4.660947620563497,4.904071899905082,173.57074444110577,174.9654163455503
W202,32.26836074938443,17.874134869296903,36.35896901066992,1610.5833458533657,1611.1786033945452
W203,8.172330987524843,3.845151602939343,1.706654345601769,405.3060772235577,468.3749037683957
W204,7.886602092375622,17.548536272805247,18.561438704288268,556.5118464543268,557.2651408626634
W205,103.61971501649788,58.65747055223302,34.88718410321734,9292.55420673077,9310.932582973206
W206,24.98987250088674,2.817772834700917,1.5923045805734068,250.89292273888225,278.8229236645083
W207,73.87324449482225,30.21590034071708,3.901947698490588,7745.737560096153,8111.622326044583
W208,81.87526566423206,12.831984883843042,4.713415669066271,15048.375375600965,15299.754581715795
W209,37.88403000696995,87.06312302801872,38.082111073948255,1287.183016075721,1292.5237561168983
W210,114.78732038499552,35.962650750388086,29.054325514037902,6684.861251502403,6701.561687082897
W211,122.66257994524211,572.5293012620381,62.121701427972695,15237.624963942306,15248.08704933794
W212,12.807072207247682,5.500898199924748,8.429520959243833,784.1408338341347,808.2189251475584
W213,5.598133153256206,1.217441528258958,0.8824837491164931,191.4757587139423,256.4299421221948
W214,14.61141572123586,5.4054141627181975,3.840251981513848,290.4364370492788,297.50483057986474
W215,33.29122601293648,44.30368138423513,28.77942109929465,695.9994381009615,697.2183856251012
W216,37.6171321910093,59.36719816603514,40.88505933679576,1019.3507001201924,1020.4127941136634
W217,1.411641615001883,0.4350947598169027,0.6626202216787251,135.89277283653848,246.4404450471257
W218,2.878904879099419,0.9750911431238792,1.0703568322533967,274.7126929086539,458.2265865464152
W219,1.2551491118406204,1.0570737971228208,0.6938326127070533,13.443340594951923,16.339382807003567
W220,0.6503804726361935,0.8904491905202876,0.6040979040167395,11.710129957932692,13.69581545095776
W221,33.66197167938071,13.893730784683305,6.250501961447341,2128.018051382212,2151.7677677173
W222,76.73273537508024,24.858482455971945,13.85959080893505,4391.3241736778855,4423.875749860579
W223,103.89589961929016,53.48542943724782,36.9440491481906,18775.73625300481,18781.228829122967
W224,40.18231773559215,10.06956604314187,8.608034075990536,962.19744921875,989.5115247440298
W225,49.59816030582175,7.013626557362177,7.300643667831379,1375.0203913762018,1395.3903683249262
W226,50.21974371286292,15.4639845113718,20.241951964690852,1748.3980769230768,1752.7638737325422
W227,58.61922542959072,8.37525574726504,10.06467127565548,1307.9230431189903,1320.1492285571278
W228,15.771243673173878,3.2882770610174585,7.84672389572656,1455.2837289663462,1491.4500552300544
W229,25.552631935377143,2.112357538593043,5.806219876567516,127.39682410606972,129.31339491211833
W230,72.10703296627159,11.536666936427366,5.991868390330922,3659.19728064904,3710.121554132768
W231,27.59715793553647,2.833314932118932,1.8587840954160877,273.1510263296274,318.30942859977165
W232,69.29893687895093,11.407235248854878,10.28719313790512,2513.8945838341347,2565.139279792236
W233,26.44016036316168,3.5883026833796,3.380270202353365,355.4315786508414,405.7733560471945
W234,38.45719464912123,2.982108857247956,5.006302706358085,998.6773362379809,1037.887619210221
W235,65.15351587911593,7.470876686159234,5.73333155167309,633.083770282452,662.6799803786174
W236,13.3653424270481,2.097219251540425,2.6806041180166944,506.4851299579326,549.8864274364489
W237,65.27151165436557,10.36290394975006,13.124691830617364,1148.39541015625,1155.1882159639486
W238,62.85900284189068,12.460503583374749,4.833847883629787,531.3280141977164,570.237660377746
W239,65.1396541290787,10.412833727392869,10.885423646350697,4335.140399639423,4402.224689369662
W240,49.239021420336535,11.05066575313929,8.43379620550297,2037.16884765625,2084.208819332878
W241,40.20803510358196,6.472963954437134,5.77575370003351,629.3954176682693,662.2956897301004
W242,13.224204759484891,1.0615293127951195,1.3273416542546743,229.14435471754808,262.38668438842586
W243,34.57105575193591,4.354638573311252,1.9918994625715407,873.4057241586538,1006.8789778602876
W244,39.332246934169454,9.813070917108616,4.400123482318302,533.346454326923,583.029772635238
W245,14.384536966162832,1.7481713315817229,2.734058126651984,387.3952035757211,463.3246272342237
W246,21.363699484492106,2.435745827309619,2.220206538954545,319.8582801231971,380.8698913489887
W247,32.93450168831428,7.302994403625139,4.724790544575289,2160.982940204327,2313.124525609084
W248,15.404305440617724,16.879344334339244,3.545456237105264,2424.6837139423083,2459.9469562496383
